de0eb75d-dbeb-4d80-a3a1-a2b7f8596d35,2481_22,extraordinary_gazette,2481/22,"Value Added Tax Act, No. 14 of 2002 — VAT notice (Gazette 2481/22)",2002 අංක 14 දරන එකතු කළ අගය මත බදු පනත - වැට් දැන්වීම,2002 ஆம் ஆண்டின் 14 ஆம் இலக்க பெறுமதி சேர் வரிச் சட்டம் - பெறுமதி சேர் வரி அறிவித்தல்,"Notice published under the Value Added Tax Act, No. 14 of 2002, typically covering VAT-rate amendments, exemptions, or threshold changes affecting businesses. Section 2A.",,,"Value Added Tax Act, No. 14 of 2002",,03/27/2026,03/27/2026,03/27/2026,finance,rate_change,5,TRUE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2481_22.pdf,2481/22,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
21a82f91-2575-490c-85da-a8a19eb0eaec,2481_26,extraordinary_gazette,2481/26,"Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2481/26)",ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම,காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்,"Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.",,,Land Acquisition Act (Chapter 460),,03/27/2026,03/27/2026,03/27/2026,lands,procedural_change,3,TRUE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2481_26.pdf,2481/26,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
588ee4c5-05f7-4f5a-bd50-89642e7c8c63,2481_40,extraordinary_gazette,2481/40,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/40)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/28/2026,03/28/2026,03/28/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2481_40.pdf,2481/40,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
89186753-adf9-4916-a501-7a454c80cb54,2481_44,extraordinary_gazette,2481/44,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/44)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/28/2026,03/28/2026,03/28/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2481_44.pdf,2481/44,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
6fd4a21a-561d-47d8-8e10-dee7d89d699d,2478_05,extraordinary_gazette,2478/05,Extraordinary Gazette 2478/05 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,03/03/2026,03/03/2026,03/03/2026,general,other,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2478_05.pdf,2478/05,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
58e6a512-7f91-45f9-8c0b-dbc04c2f33c1,2478_17,extraordinary_gazette,2478/17,Extraordinary Gazette 2478/17 — Government notice,අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම,அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்,Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.,,,,,03/04/2026,03/04/2026,03/04/2026,general,other,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2478_17.pdf,2478/17,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
d8658a78-bd90-49ae-bcf2-8b96a930f95e,2478_18,extraordinary_gazette,2478/18,"Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2478/18)",ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම,காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்,"Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.",,,Land Acquisition Act (Chapter 460),,03/04/2026,03/04/2026,03/04/2026,lands,procedural_change,3,TRUE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2478_18.pdf,2478/18,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
efc27383-615c-46d9-ae7a-3ef47602e9f5,2478_33,extraordinary_gazette,2478/33,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2478/33)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/05/2026,03/05/2026,03/05/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2478_33.pdf,2478/33,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
aa998c3b-bb24-4e74-bcec-044b4fc10047,2478_53,extraordinary_gazette,2478/53,"Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2478/53)",ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම,காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்,"Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.",,,Land Acquisition Act (Chapter 460),,03/06/2026,03/06/2026,03/06/2026,lands,procedural_change,3,TRUE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2478_53.pdf,2478/53,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
d39366a7-4528-43ac-9da2-d33259738976,2479_06,extraordinary_gazette,2479/06,"Title Registration Act, No. 21 of 1998, Section 12 — preliminary notice calling for claims (Gazette 2479/06)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Preliminary notice calling for claims published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/09/2026,03/09/2026,03/09/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2479_06.pdf,2479/06,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
a1431145-6e50-4acf-9178-6f87449438bf,2479_20,extraordinary_gazette,2479/20,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2479/20)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/09/2026,03/09/2026,03/09/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2479_20.pdf,2479/20,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
f7f410e2-dc16-4ae5-9f5c-745747a4a6f8,2479_26,extraordinary_gazette,2479/26,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2479/26)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/09/2026,03/09/2026,03/09/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2479_26.pdf,2479/26,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
3cd56dc2-f4c6-4a58-8378-334d5be6dcd8,2479_43,extraordinary_gazette,2479/43,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2479/43)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/10/2026,03/10/2026,03/10/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2479_43.pdf,2479/43,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
99152bbb-d677-44c5-8ce1-50ab436827f5,2480_10,extraordinary_gazette,2480/10,"Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2480/10)",ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම,காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்,"Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.",,,Land Acquisition Act (Chapter 460),,03/16/2026,03/16/2026,03/16/2026,lands,procedural_change,3,TRUE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2480_10.pdf,2480/10,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
45de2312-8019-4c28-8d5a-5a03f990507b,2480_29,extraordinary_gazette,2480/29,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2480/29)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/20/2026,03/20/2026,03/20/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2480_29.pdf,2480/29,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
794df4ec-c0ac-4d77-80ae-9dea0bbe7c21,2480_30,extraordinary_gazette,2480/30,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2480/30)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/20/2026,03/20/2026,03/20/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2480_30.pdf,2480/30,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
f077f8c3-e980-4261-8ae3-c60888b32fb3,2480_32,extraordinary_gazette,2480/32,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2480/32)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/20/2026,03/20/2026,03/20/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2480_32.pdf,2480/32,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
b7bf3d44-8b7d-4c7f-9f50-c6d35408e048,2480_40,extraordinary_gazette,2480/40,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2480/40)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/20/2026,03/20/2026,03/20/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2480_40.pdf,2480/40,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
7b1563cd-5022-4c22-8327-2fc6a28734cd,2480_41,extraordinary_gazette,2480/41,"Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2480/41)",1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය,1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்,"Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.",,,"Title Registration Act, No. 21 of 1998",,03/20/2026,03/20/2026,03/20/2026,lands,procedural_change,2,FALSE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2480_41.pdf,2480/41,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
501a0b87-9404-44df-af98-bec7cf2c9a21,2481_17,extraordinary_gazette,2481/17,Inland Revenue Act — Tax notice (Gazette 2481/17),,,"Notice under the Inland Revenue Act covering income tax, VAT or related tax administration.",,,"Inland Revenue Act, No. 24 of 2017",,03/26/2026,03/26/2026,03/26/2026,finance,rate_change,5,TRUE,,,,,https://www.documents.gov.lk,FALSE,,,,TRUE,extracted,m1/raw/2481_17.pdf,2481/17,,pdfplumber,2026-05-18T12:48:37Z,,,2026-05-18T12:48:37Z,2026-05-18T12:48:37Z
