"regulation_id","regulation_short_code","document_type","document_number","title_en","title_si","title_ta","summary_en","summary_si","summary_ta","principal_act_amended","cabinet_approval_date","bill_published_date","gazette_published_date","effective_date","domain_code","change_category","severity_level","is_sme_relevant","penalty_range_lkr","real_world_example_en","real_world_example_si","real_world_example_ta","source_url","expert_verified","expert_verified_by","expert_verified_at","sme_relevance_confidence","is_active","status","raw_pdf_path","gazette_number","raw_text","extraction_method","extracted_at","cleaned_text","amendment_type","created_at","updated_at"
"61728488-63ea-419c-ba8d-d3058ad6d675","2481_06","extraordinary_gazette","2481/06","United Nations Act, No. 45 of 1968 — Regulation implementing UN obligations (Gazette 2481/06)","1968 අංක 45 දරන එක්සත් ජාතීන්ගේ සංවිධාන පනත - එක්සත් ජාතීන්ගේ බැඳීම් ක්‍රියාත්මක කිරීම","1968 ஆம் ஆண்டின் 45 ஆம் இலக்க ஐக்கிய நாடுகள் சபை சட்டம் - ஐ.நா. கடப்பாடுகள் நடைமுறை","Regulation made under the United Nations Act, No. 45 of 1968 implementing UN Security Council resolutions (typically sanctions or counter-terrorism financing measures).","","","United Nations Act, No. 45 of 1968","","2026-03-24","2026-03-24","2026-03-24","public_security","new_obligation","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_06.pdf","2481/06","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"f56d8d98-3043-44e1-8a39-8057ccca4c0d","2481_13","extraordinary_gazette","2481/13","Extraordinary Gazette 2481/13 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-26","2026-03-26","2026-03-26","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_13.pdf","2481/13","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"5bab0da3-638c-4ec2-9cee-e7477ba74414","2481_14","extraordinary_gazette","2481/14","Local Authorities Elections Ordinance — Election Commission notice (Gazette 2481/14)","1946 අංක 262 දරන (2012 අංක 22 සංශෝධිත) පළාත් පාලන ආයතන මැතිවරණ ආඥා පනත","உள்ளூர் அதிகார சபைகள் தேர்தல்கள் கட்டளைச் சட்டம் (அத்தியாயம் 262, 2012 ஆம் ஆண்டின் 22 ஆம் இலக்கால் திருத்தப்பட்ட)","Notice published under the Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012 and Act No. 16 of 2017) by the Election Commission covering local authority elections, vacancy filling, or member nominations. Part IV(B) — Local Government.","","","Local Authorities Elections Ordinance (Chapter 262, as amended by Act No. 22 of 2012)","","2026-03-26","2026-03-26","2026-03-26","elections","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_14.pdf","2481/14","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"e903800a-a32e-4817-b1b1-8b4bdf6ced5c","2481_16","extraordinary_gazette","2481/16","Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2481/16)","ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම","காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்","Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.","","","Land Acquisition Act (Chapter 460)","","2026-03-26","2026-03-26","2026-03-26","lands","procedural_change","3","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_16.pdf","2481/16","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"70936122-ec18-40b4-b51c-15e292856872","2481_18","extraordinary_gazette","2481/18","Extraordinary Gazette 2481/18 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-26","2026-03-26","2026-03-26","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_18.pdf","2481/18","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"bd39359c-7fac-4bd5-8784-fc2fe6d86a1a","2481_19","extraordinary_gazette","2481/19","Extraordinary Gazette 2481/19 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-27","2026-03-27","2026-03-27","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_19.pdf","2481/19","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"e2a8bd21-ed84-4d99-9663-1868a95eb708","2481_23","extraordinary_gazette","2481/23","Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2481/23)","ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම","காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்","Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.","","","Land Acquisition Act (Chapter 460)","","2026-03-27","2026-03-27","2026-03-27","lands","procedural_change","3","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_23.pdf","2481/23","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"abab4963-425c-483b-83f7-c5bd08de1e69","2481_24","extraordinary_gazette","2481/24","Land Acquisition Act (Chapter 460), Section 5 — Notice of Intended Acquisition (Gazette 2481/24)","ඉඩම් අත්කර ගැනීමේ පනත (460 වන අධිකාරිය) - අත්කර ගැනීමේ දැන්වීම","காணி கையகப்படுத்தல் சட்டம் (அதிகாரம் 460) - கையகப்படுத்தல் அறிவித்தல்","Notice under Section 5 of the Land Acquisition Act (Chapter 460) declaring intended acquisition of identified land parcels for a public purpose (e.g. highway, irrigation, public infrastructure). Part III — Lands.","","","Land Acquisition Act (Chapter 460)","","2026-03-27","2026-03-27","2026-03-27","lands","procedural_change","3","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_24.pdf","2481/24","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"a5d15ff0-8124-4ec5-aff1-85e7bbb8ed09","2481_25","extraordinary_gazette","2481/25","Customs Ordinance (Chapter 235) — Customs notification (Gazette 2481/25)","රේගු ආඥා පනත (235 වන අධිකාරිය) - රේගු දැන්වීම","சுங்க கட்டளைச் சட்டம் (அத்தியாயம் 235) - சுங்க அறிவித்தல்","Notification published under the Customs Ordinance (Chapter 235), Section 10, covering import/export duties, prohibitions, or related customs matters.","","","Customs Ordinance (Chapter 235)","","2026-03-27","2026-03-27","2026-03-27","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_25.pdf","2481/25","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"83f58be6-d784-4116-b59a-e9de317672b0","2481_27","extraordinary_gazette","2481/27","Extraordinary Gazette 2481/27 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-27","2026-03-27","2026-03-27","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_27.pdf","2481/27","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"e5f4da9b-a8fe-4720-aa1c-143f277e7160","2481_30","extraordinary_gazette","2481/30","Extraordinary Gazette 2481/30 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-28","2026-03-28","2026-03-28","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_30.pdf","2481/30","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"29b5107d-52d8-42d4-88a3-e509b39ac9de","2481_34","extraordinary_gazette","2481/34","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/34)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_34.pdf","2481/34","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"0c971ab5-db0e-47cc-afc6-fe51c7196fd3","2481_35","extraordinary_gazette","2481/35","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/35)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_35.pdf","2481/35","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"9e137869-76a2-4311-8243-68be43679e49","2481_37","extraordinary_gazette","2481/37","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/37)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_37.pdf","2481/37","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"feea9a56-9afb-4b5c-80df-3046523500ec","2481_38","extraordinary_gazette","2481/38","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/38)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_38.pdf","2481/38","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"5d268bd2-c241-4143-b391-7883adc902c3","2481_41","extraordinary_gazette","2481/41","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/41)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_41.pdf","2481/41","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"1e0f111c-9d81-46ad-bf7a-5823a604224a","2481_51","extraordinary_gazette","2481/51","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/51)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2012-10-25","2012-10-25","2012-10-25","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_51.pdf","2481/51","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"af300191-1fdf-4aa5-93d5-cd63ef3e2bcc","2481_53","extraordinary_gazette","2481/53","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2481/53)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-03-28","2026-03-28","2026-03-28","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2481_53.pdf","2481/53","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"793921e3-7a9d-4edc-b83a-c5095517cbe4","2482_09","extraordinary_gazette","2482/09","Extraordinary Gazette 2482/09 — Government notice","අතිවිශේෂ ගැසට් පත්‍රය - රජයේ දැන්වීම","அதி விசேட வர்த்தமான பத்திரிகை - அரசாங்க அறிவித்தல்","Extraordinary Gazette publication. Full classification pending expert review; see raw_text for the underlying multilingual notice content.","","","","","2026-03-31","2026-03-31","2026-03-31","general","other","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2482_09.pdf","2482/09","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"9cc5a558-f7dc-478c-973a-71a501fb5729","2470_44","extraordinary_gazette","2470/44","Title Registration Act, No. 21 of 1998, Section 14 — Commissioner of Title Settlement's decision under Section 14 (Gazette 2470/44)","1998 අංක 21 දරන හිමිකම් ලියාපදිංචි කිරීමේ පනත - හිමිකම් සැකසුම් කොමසාරිස්ගේ තීරණය","1998 ஆம் ஆண்டின் 21 ஆம் இலக்க உரித்துப் பதிவுச் சட்டம் - உரித்து நிர்ணய ஆணையாளரின் தீர்மானம்","Commissioner of title settlement's decision under section 14 published under the Title Registration Act, No. 21 of 1998 for specified land parcels identified by Cadastral Map and Grama Niladhari Division. Part III — Lands. Issued from the Land Title Settlement Department, Battaramulla.","","","Title Registration Act, No. 21 of 1998","","2026-01-08","2026-01-08","2026-01-08","lands","procedural_change","2","False","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2470_44.pdf","2470/44","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
"9a04286b-a59f-4b5c-8022-f39a6f213fbc","2478_01","extraordinary_gazette","2478/01","Customs Ordinance — Customs notice (Gazette 2478/01)","","","Customs notice issued under the Customs Ordinance, affecting duties, exemptions or trade controls.","","","Customs Ordinance","","2026-03-02","2026-03-02","2026-03-02","customs","rate_change","4","True","","","","","https://www.documents.gov.lk","False","","","","True","extracted","m1/raw/2478_01.pdf","2478/01","","pdfplumber","2026-05-18T12:41:27Z","","","2026-05-18T12:41:27Z","2026-05-18T12:41:27Z"
